0. predicted: HARD1, actual: HARD1
3527. predicted: HARD1, actual: HARD2
3528. predicted: HARD1, actual: HARD2
3529. predicted: HARD1, actual: HARD2
3530. predicted: HARD1, actual: HARD2
3531. predicted: HARD1, actual: HARD2
3532. predicted: HARD1, actual: HARD2
3533. predicted: HARD1, actual: HARD2
3534. predicted: HARD1, actual: HARD2
3535. predicted: HARD3, actual: HARD2
3536. predicted: HARD1, actual: HARD2
3537. predicted: HARD1, actual: HARD2
3538. predicted: HARD1, actual: HARD2
3539. predicted: HARD1, actual: HARD2
3540. predicted: HARD1, actual: HARD2
3541. predicted: HARD1, actual: HARD2
3542. predicted: HARD1, actual: HARD2
3543. predicted: HARD1, actual: HARD2
3544. predicted: HARD1, actual: HARD2
3545. predicted: HARD1, actual: HARD2
3546. predicted: HARD1, actual: HARD2
3547. predicted: HARD1, actual: HARD2
3548. predicted: HARD1, actual: HARD2
3549. predicted: HARD1, actual: HARD2
3550. predicted: HARD1, actual: HARD2
3551. predicted: HARD1, actual: HARD2
3552. predicted: HARD1, actual: HARD2
3553. predicted: HARD1, actual: HARD2
3554. predicted: HARD1, actual: HARD2
3555. predicted: HARD1, actual: HARD2
3556. predicted: HARD1, actual: HARD2
3557. predicted: HARD1, actual: HARD2
3558. predicted: HARD1, actual: HARD2
3559. predicted: HARD1, actual: HARD2
3560. predicted: HARD1, actual: HARD2
3561. predicted: HARD1, actual: HARD2
3562. predicted: HARD1, actual: HARD2
3563. predicted: HARD1, actual: HARD2
3564. predicted: HARD1, actual: HARD2
3565. predicted: HARD1, actual: HARD2
3566. predicted: HARD1, actual: HARD2
3567. predicted: HARD1, actual: HARD2
3568. predicted: HARD1, actual: HARD2
3569. predicted: HARD1, actual: HARD2
3570. predicted: HARD1, actual: HARD2
3571. predicted: HARD1, actual: HARD2
3572. predicted: HARD1, actual: HARD2
3573. predicted: HARD1, actual: HARD2
3574. predicted: HARD1, actual: HARD2
3575. predicted: HARD1, actual: HARD2
3576. predicted: HARD1, actual: HARD2
3577. predicted: HARD1, actual: HARD2
3578. predicted: HARD1, actual: HARD2
3579. predicted: HARD1, actual: HARD2
3580. predicted: HARD1, actual: HARD2
3581. predicted: HARD1, actual: HARD2
3582. predicted: HARD1, actual: HARD2
3583. predicted: HARD1, actual: HARD2
3584. predicted: HARD1, actual: HARD2
3585. predicted: HARD1, actual: HARD2
3586. predicted: HARD1, actual: HARD2
3587. predicted: HARD1, actual: HARD2
3588. predicted: HARD1, actual: HARD2
3589. predicted: HARD1, actual: HARD2
3590. predicted: HARD1, actual: HARD2
3591. predicted: HARD1, actual: HARD2
3592. predicted: HARD1, actual: HARD2
3593. predicted: HARD1, actual: HARD2
3594. predicted: HARD1, actual: HARD2
3595. predicted: HARD1, actual: HARD2
3596. predicted: HARD1, actual: HARD2
3597. predicted: HARD1, actual: HARD2
3598. predicted: HARD1, actual: HARD2
3599. predicted: HARD1, actual: HARD2
3600. predicted: HARD1, actual: HARD2
0.9405720633157456
3601. predicted: HARD1, actual: HARD2
3602. predicted: HARD1, actual: HARD2
3603. predicted: HARD1, actual: HARD2
3604. predicted: HARD3, actual: HARD2
3605. predicted: HARD1, actual: HARD2
3606. predicted: HARD1, actual: HARD2
3607. predicted: HARD1, actual: HARD2
3608. predicted: HARD1, actual: HARD2
3609. predicted: HARD1, actual: HARD2
3610. predicted: HARD1, actual: HARD2
3611. predicted: HARD1, actual: HARD2
3612. predicted: HARD1, actual: HARD2
3613. predicted: HARD1, actual: HARD2
3614. predicted: HARD1, actual: HARD2
3615. predicted: HARD1, actual: HARD2
3616. predicted: HARD1, actual: HARD2
3617. predicted: HARD1, actual: HARD2
3618. predicted: HARD1, actual: HARD2
3619. predicted: HARD1, actual: HARD2
3620. predicted: HARD1, actual: HARD2
3621. predicted: HARD1, actual: HARD2
3622. predicted: HARD1, actual: HARD2
3623. predicted: HARD1, actual: HARD2
3624. predicted: HARD1, actual: HARD2
3625. predicted: HARD1, actual: HARD2
3626. predicted: HARD1, actual: HARD2
3627. predicted: HARD1, actual: HARD2
3628. predicted: HARD1, actual: HARD2
3629. predicted: HARD3, actual: HARD2
3630. predicted: HARD1, actual: HARD2
3631. predicted: HARD1, actual: HARD2
3632. predicted: HARD1, actual: HARD2
3633. predicted: HARD1, actual: HARD2
3634. predicted: HARD1, actual: HARD2
3635. predicted: HARD1, actual: HARD2
3636. predicted: HARD1, actual: HARD2
3637. predicted: HARD1, actual: HARD2
3638. predicted: HARD1, actual: HARD2
3639. predicted: HARD1, actual: HARD2
3640. predicted: HARD1, actual: HARD2
3641. predicted: HARD1, actual: HARD2
3642. predicted: HARD1, actual: HARD2
3643. predicted: HARD1, actual: HARD2
3644. predicted: HARD1, actual: HARD2
3645. predicted: HARD1, actual: HARD2
3646. predicted: HARD1, actual: HARD2
3647. predicted: HARD1, actual: HARD2
3648. predicted: HARD1, actual: HARD2
3649. predicted: HARD1, actual: HARD2
3650. predicted: HARD1, actual: HARD2
3651. predicted: HARD1, actual: HARD2
3652. predicted: HARD1, actual: HARD2
3653. predicted: HARD1, actual: HARD2
3654. predicted: HARD1, actual: HARD2
3655. predicted: HARD1, actual: HARD2
3656. predicted: HARD1, actual: HARD2
3657. predicted: HARD1, actual: HARD2
3658. predicted: HARD1, actual: HARD2
3659. predicted: HARD1, actual: HARD2
3660. predicted: HARD1, actual: HARD2
3661. predicted: HARD1, actual: HARD2
3662. predicted: HARD1, actual: HARD2
3663. predicted: HARD1, actual: HARD2
3664. predicted: HARD1, actual: HARD2
3665. predicted: HARD1, actual: HARD2
3666. predicted: HARD1, actual: HARD2
3667. predicted: HARD1, actual: HARD2
3668. predicted: HARD1, actual: HARD2
3669. predicted: HARD1, actual: HARD2
3670. predicted: HARD1, actual: HARD2
3671. predicted: HARD1, actual: HARD2
3672. predicted: HARD1, actual: HARD2
3673. predicted: HARD1, actual: HARD2
3674. predicted: HARD1, actual: HARD2
3675. predicted: HARD1, actual: HARD2
3676. predicted: HARD1, actual: HARD2
3677. predicted: HARD1, actual: HARD2
3678. predicted: HARD1, actual: HARD2
3679. predicted: HARD1, actual: HARD2
3680. predicted: HARD1, actual: HARD2
3681. predicted: HARD1, actual: HARD2
3682. predicted: HARD1, actual: HARD2
3683. predicted: HARD1, actual: HARD2
3684. predicted: HARD1, actual: HARD2
3685. predicted: HARD1, actual: HARD2
3686. predicted: HARD1, actual: HARD2
3687. predicted: HARD1, actual: HARD2
3688. predicted: HARD1, actual: HARD2
3689. predicted: HARD1, actual: HARD2
3690. predicted: HARD1, actual: HARD2
3691. predicted: HARD1, actual: HARD2
3692. predicted: HARD1, actual: HARD2
3693. predicted: HARD1, actual: HARD2
3694. predicted: HARD1, actual: HARD2
3695. predicted: HARD1, actual: HARD2
3696. predicted: HARD1, actual: HARD2
3697. predicted: HARD1, actual: HARD2
3698. predicted: HARD3, actual: HARD2
3699. predicted: HARD1, actual: HARD2
3700. predicted: HARD1, actual: HARD2
0.915158065387733
3701. predicted: HARD1, actual: HARD2
3702. predicted: HARD1, actual: HARD2
3703. predicted: HARD1, actual: HARD2
3704. predicted: HARD1, actual: HARD2
3705. predicted: HARD1, actual: HARD2
3706. predicted: HARD1, actual: HARD2
3707. predicted: HARD1, actual: HARD2
3708. predicted: HARD1, actual: HARD2
3709. predicted: HARD1, actual: HARD2
3710. predicted: HARD1, actual: HARD2
3711. predicted: HARD1, actual: HARD2
3712. predicted: HARD1, actual: HARD2
3713. predicted: HARD1, actual: HARD2
3714. predicted: HARD1, actual: HARD2
3715. predicted: HARD1, actual: HARD2
3716. predicted: HARD1, actual: HARD2
3717. predicted: HARD1, actual: HARD2
3718. predicted: HARD1, actual: HARD2
3719. predicted: HARD1, actual: HARD2
3720. predicted: HARD1, actual: HARD2
3721. predicted: HARD1, actual: HARD2
3722. predicted: HARD1, actual: HARD2
3723. predicted: HARD1, actual: HARD2
3724. predicted: HARD1, actual: HARD2
3725. predicted: HARD1, actual: HARD2
3726. predicted: HARD1, actual: HARD2
3727. predicted: HARD1, actual: HARD2
3728. predicted: HARD1, actual: HARD2
3729. predicted: HARD1, actual: HARD2
3730. predicted: HARD1, actual: HARD2
3731. predicted: HARD1, actual: HARD2
3732. predicted: HARD1, actual: HARD2
3733. predicted: HARD1, actual: HARD2
3734. predicted: HARD1, actual: HARD2
3735. predicted: HARD1, actual: HARD2
3736. predicted: HARD1, actual: HARD2
3737. predicted: HARD1, actual: HARD2
3738. predicted: HARD1, actual: HARD2
3739. predicted: HARD1, actual: HARD2
3740. predicted: HARD1, actual: HARD2
3741. predicted: HARD1, actual: HARD2
3742. predicted: HARD1, actual: HARD2
3743. predicted: HARD1, actual: HARD2
3744. predicted: HARD1, actual: HARD2
3745. predicted: HARD1, actual: HARD2
3746. predicted: HARD1, actual: HARD2
3747. predicted: HARD1, actual: HARD2
3748. predicted: HARD1, actual: HARD2
3749. predicted: HARD1, actual: HARD2
3750. predicted: HARD1, actual: HARD2
3751. predicted: HARD1, actual: HARD2
3752. predicted: HARD1, actual: HARD2
3753. predicted: HARD1, actual: HARD2
3754. predicted: HARD1, actual: HARD2
3755. predicted: HARD1, actual: HARD2
3756. predicted: HARD3, actual: HARD2
3757. predicted: HARD1, actual: HARD2
3758. predicted: HARD1, actual: HARD2
3759. predicted: HARD1, actual: HARD2
3760. predicted: HARD1, actual: HARD2
3761. predicted: HARD1, actual: HARD2
3762. predicted: HARD1, actual: HARD2
3763. predicted: HARD1, actual: HARD2
3764. predicted: HARD1, actual: HARD2
3765. predicted: HARD1, actual: HARD2
3766. predicted: HARD1, actual: HARD2
3767. predicted: HARD1, actual: HARD2
3768. predicted: HARD1, actual: HARD2
3769. predicted: HARD1, actual: HARD2
3770. predicted: HARD1, actual: HARD2
3771. predicted: HARD1, actual: HARD2
3772. predicted: HARD1, actual: HARD2
3773. predicted: HARD1, actual: HARD2
3774. predicted: HARD1, actual: HARD2
3775. predicted: HARD1, actual: HARD2
3776. predicted: HARD1, actual: HARD2
3777. predicted: HARD1, actual: HARD2
3778. predicted: HARD1, actual: HARD2
3779. predicted: HARD1, actual: HARD2
3780. predicted: HARD1, actual: HARD2
3781. predicted: HARD1, actual: HARD2
3782. predicted: HARD1, actual: HARD2
3783. predicted: HARD1, actual: HARD2
3784. predicted: HARD1, actual: HARD2
3785. predicted: HARD1, actual: HARD2
3786. predicted: HARD1, actual: HARD2
3787. predicted: HARD1, actual: HARD2
3788. predicted: HARD1, actual: HARD2
3789. predicted: HARD1, actual: HARD2
3790. predicted: HARD1, actual: HARD2
3791. predicted: HARD1, actual: HARD2
3792. predicted: HARD1, actual: HARD2
3793. predicted: HARD1, actual: HARD2
3794. predicted: HARD1, actual: HARD2
3795. predicted: HARD1, actual: HARD2
3796. predicted: HARD1, actual: HARD2
3797. predicted: HARD1, actual: HARD2
3798. predicted: HARD1, actual: HARD2
3799. predicted: HARD1, actual: HARD2
3800. predicted: HARD1, actual: HARD2
0.8910812943962115
3801. predicted: HARD3, actual: HARD2
3802. predicted: HARD1, actual: HARD2
3803. predicted: HARD1, actual: HARD2
3804. predicted: HARD1, actual: HARD2
3805. predicted: HARD1, actual: HARD2
3806. predicted: HARD1, actual: HARD2
3807. predicted: HARD1, actual: HARD2
3808. predicted: HARD1, actual: HARD2
3809. predicted: HARD1, actual: HARD2
3810. predicted: HARD1, actual: HARD2
3811. predicted: HARD1, actual: HARD2
3812. predicted: HARD1, actual: HARD2
3813. predicted: HARD1, actual: HARD2
3814. predicted: HARD1, actual: HARD2
3815. predicted: HARD1, actual: HARD2
3816. predicted: HARD1, actual: HARD2
3817. predicted: HARD1, actual: HARD2
3818. predicted: HARD1, actual: HARD2
3819. predicted: HARD1, actual: HARD2
3820. predicted: HARD1, actual: HARD2
3821. predicted: HARD1, actual: HARD2
3822. predicted: HARD1, actual: HARD2
3823. predicted: HARD1, actual: HARD2
3824. predicted: HARD1, actual: HARD2
3825. predicted: HARD1, actual: HARD2
3826. predicted: HARD1, actual: HARD2
3827. predicted: HARD1, actual: HARD2
3828. predicted: HARD1, actual: HARD2
3829. predicted: HARD1, actual: HARD2
3830. predicted: HARD1, actual: HARD2
3831. predicted: HARD1, actual: HARD2
3832. predicted: HARD1, actual: HARD2
3833. predicted: HARD1, actual: HARD2
3834. predicted: HARD1, actual: HARD2
3835. predicted: HARD1, actual: HARD2
3836. predicted: HARD1, actual: HARD2
3837. predicted: HARD1, actual: HARD2
3838. predicted: HARD1, actual: HARD2
3839. predicted: HARD1, actual: HARD2
3840. predicted: HARD1, actual: HARD2
3841. predicted: HARD1, actual: HARD2
3842. predicted: HARD1, actual: HARD2
3843. predicted: HARD1, actual: HARD2
3844. predicted: HARD1, actual: HARD2
3845. predicted: HARD1, actual: HARD2
3846. predicted: HARD1, actual: HARD2
3847. predicted: HARD3, actual: HARD2
3848. predicted: HARD1, actual: HARD2
3849. predicted: HARD1, actual: HARD2
3850. predicted: HARD1, actual: HARD2
3851. predicted: HARD1, actual: HARD2
3852. predicted: HARD1, actual: HARD2
3853. predicted: HARD1, actual: HARD2
3854. predicted: HARD1, actual: HARD2
3855. predicted: HARD1, actual: HARD2
3856. predicted: HARD1, actual: HARD2
3857. predicted: HARD1, actual: HARD2
3858. predicted: HARD1, actual: HARD2
3859. predicted: HARD1, actual: HARD2
3860. predicted: HARD1, actual: HARD2
3861. predicted: HARD1, actual: HARD2
3862. predicted: HARD1, actual: HARD2
3863. predicted: HARD1, actual: HARD2
3864. predicted: HARD1, actual: HARD2
3865. predicted: HARD1, actual: HARD2
3866. predicted: HARD1, actual: HARD2
3867. predicted: HARD1, actual: HARD2
3868. predicted: HARD1, actual: HARD2
3869. predicted: HARD1, actual: HARD2
3870. predicted: HARD1, actual: HARD2
3871. predicted: HARD1, actual: HARD2
3872. predicted: HARD1, actual: HARD2
3873. predicted: HARD1, actual: HARD2
3874. predicted: HARD1, actual: HARD2
3875. predicted: HARD1, actual: HARD2
3876. predicted: HARD1, actual: HARD2
3877. predicted: HARD1, actual: HARD2
3878. predicted: HARD1, actual: HARD2
3879. predicted: HARD1, actual: HARD2
3880. predicted: HARD1, actual: HARD2
3881. predicted: HARD1, actual: HARD2
3882. predicted: HARD1, actual: HARD2
3883. predicted: HARD1, actual: HARD2
3884. predicted: HARD1, actual: HARD2
3885. predicted: HARD1, actual: HARD2
3886. predicted: HARD1, actual: HARD2
3887. predicted: HARD1, actual: HARD2
3888. predicted: HARD1, actual: HARD2
3889. predicted: HARD1, actual: HARD2
3890. predicted: HARD1, actual: HARD2
3891. predicted: HARD1, actual: HARD2
3892. predicted: HARD1, actual: HARD2
3893. predicted: HARD1, actual: HARD2
3894. predicted: HARD1, actual: HARD2
3895. predicted: HARD1, actual: HARD2
3896. predicted: HARD1, actual: HARD2
3897. predicted: HARD1, actual: HARD2
3898. predicted: HARD1, actual: HARD2
3899. predicted: HARD1, actual: HARD2
3900. predicted: HARD1, actual: HARD2
0.8682389130992053
3901. predicted: HARD1, actual: HARD2
3902. predicted: HARD1, actual: HARD2
3903. predicted: HARD1, actual: HARD2
3904. predicted: HARD1, actual: HARD2
3905. predicted: HARD1, actual: HARD2
3906. predicted: HARD1, actual: HARD2
3907. predicted: HARD1, actual: HARD2
3908. predicted: HARD1, actual: HARD2
3909. predicted: HARD1, actual: HARD2
3910. predicted: HARD1, actual: HARD2
3911. predicted: HARD1, actual: HARD2
3912. predicted: HARD1, actual: HARD2
3913. predicted: HARD1, actual: HARD2
3914. predicted: HARD1, actual: HARD2
3915. predicted: HARD1, actual: HARD2
3916. predicted: HARD1, actual: HARD2
3917. predicted: HARD1, actual: HARD2
3918. predicted: HARD1, actual: HARD2
3919. predicted: HARD1, actual: HARD2
3920. predicted: HARD1, actual: HARD2
3921. predicted: HARD1, actual: HARD2
3922. predicted: HARD1, actual: HARD2
3923. predicted: HARD1, actual: HARD2
3924. predicted: HARD1, actual: HARD2
3925. predicted: HARD1, actual: HARD2
3926. predicted: HARD1, actual: HARD2
3927. predicted: HARD1, actual: HARD2
3928. predicted: HARD1, actual: HARD2
3929. predicted: HARD1, actual: HARD2
3930. predicted: HARD1, actual: HARD2
3931. predicted: HARD1, actual: HARD2
3932. predicted: HARD1, actual: HARD2
3933. predicted: HARD1, actual: HARD2
3934. predicted: HARD1, actual: HARD2
3935. predicted: HARD1, actual: HARD2
3936. predicted: HARD1, actual: HARD2
3937. predicted: HARD1, actual: HARD2
3938. predicted: HARD1, actual: HARD2
3939. predicted: HARD1, actual: HARD2
3940. predicted: HARD1, actual: HARD2
3941. predicted: HARD1, actual: HARD2
3942. predicted: HARD1, actual: HARD2
3943. predicted: HARD1, actual: HARD2
3944. predicted: HARD1, actual: HARD2
3945. predicted: HARD1, actual: HARD2
3946. predicted: HARD1, actual: HARD2
3947. predicted: HARD1, actual: HARD2
3948. predicted: HARD1, actual: HARD2
3949. predicted: HARD1, actual: HARD2
3950. predicted: HARD1, actual: HARD2
3951. predicted: HARD1, actual: HARD2
3952. predicted: HARD1, actual: HARD2
3953. predicted: HARD1, actual: HARD2
3954. predicted: HARD1, actual: HARD2
3955. predicted: HARD1, actual: HARD2
3956. predicted: HARD1, actual: HARD2
3957. predicted: HARD1, actual: HARD3
3958. predicted: HARD1, actual: HARD3
3959. predicted: HARD3, actual: HARD3
3960. predicted: HARD1, actual: HARD3
3961. predicted: HARD1, actual: HARD3
3962. predicted: HARD1, actual: HARD3
3963. predicted: HARD1, actual: HARD3
3964. predicted: HARD1, actual: HARD3
3965. predicted: HARD1, actual: HARD3
3966. predicted: HARD1, actual: HARD3
3967. predicted: HARD1, actual: HARD3
3968. predicted: HARD1, actual: HARD3
3969. predicted: HARD1, actual: HARD3
3970. predicted: HARD1, actual: HARD3
3971. predicted: HARD1, actual: HARD3
3972. predicted: HARD1, actual: HARD3
3973. predicted: HARD1, actual: HARD3
3974. predicted: HARD1, actual: HARD3
3975. predicted: HARD1, actual: HARD3
3976. predicted: HARD1, actual: HARD3
3977. predicted: HARD1, actual: HARD3
3978. predicted: HARD1, actual: HARD3
3979. predicted: HARD1, actual: HARD3
3980. predicted: HARD1, actual: HARD3
3981. predicted: HARD1, actual: HARD3
3982. predicted: HARD1, actual: HARD3
3983. predicted: HARD1, actual: HARD3
3984. predicted: HARD1, actual: HARD3
3985. predicted: HARD1, actual: HARD3
3986. predicted: HARD1, actual: HARD3
3987. predicted: HARD3, actual: HARD3
3988. predicted: HARD3, actual: HARD3
3989. predicted: HARD1, actual: HARD3
3990. predicted: HARD1, actual: HARD3
3991. predicted: HARD3, actual: HARD3
3992. predicted: HARD1, actual: HARD3
3993. predicted: HARD3, actual: HARD3
3994. predicted: HARD1, actual: HARD3
3995. predicted: HARD3, actual: HARD3
3996. predicted: HARD1, actual: HARD3
3997. predicted: HARD1, actual: HARD3
3998. predicted: HARD1, actual: HARD3
3999. predicted: HARD1, actual: HARD3
4000. predicted: HARD1, actual: HARD3
0.8480379905023744
4001. predicted: HARD1, actual: HARD3
4002. predicted: HARD1, actual: HARD3
4003. predicted: HARD1, actual: HARD3
4004. predicted: HARD1, actual: HARD3
4005. predicted: HARD3, actual: HARD3
4006. predicted: HARD1, actual: HARD3
4007. predicted: HARD3, actual: HARD3
4008. predicted: HARD1, actual: HARD3
4009. predicted: HARD1, actual: HARD3
4010. predicted: HARD1, actual: HARD3
4011. predicted: HARD1, actual: HARD3
4012. predicted: HARD1, actual: HARD3
4013. predicted: HARD1, actual: HARD3
4014. predicted: HARD1, actual: HARD3
4015. predicted: HARD1, actual: HARD3
4016. predicted: HARD3, actual: HARD3
4017. predicted: HARD3, actual: HARD3
4018. predicted: HARD1, actual: HARD3
4019. predicted: HARD1, actual: HARD3
4020. predicted: HARD1, actual: HARD3
4021. predicted: HARD1, actual: HARD3
4022. predicted: HARD3, actual: HARD3
4023. predicted: HARD1, actual: HARD3
4024. predicted: HARD1, actual: HARD3
4025. predicted: HARD1, actual: HARD3
4026. predicted: HARD1, actual: HARD3
4027. predicted: HARD1, actual: HARD3
4028. predicted: HARD1, actual: HARD3
4029. predicted: HARD1, actual: HARD3
4030. predicted: HARD3, actual: HARD3
4031. predicted: HARD1, actual: HARD3
4032. predicted: HARD1, actual: HARD3
4033. predicted: HARD1, actual: HARD3
4034. predicted: HARD1, actual: HARD3
4035. predicted: HARD1, actual: HARD3
4036. predicted: HARD1, actual: HARD3
4037. predicted: HARD1, actual: HARD3
4038. predicted: HARD1, actual: HARD3
4039. predicted: HARD1, actual: HARD3
4040. predicted: HARD1, actual: HARD3
4041. predicted: HARD1, actual: HARD3
4042. predicted: HARD1, actual: HARD3
4043. predicted: HARD1, actual: HARD3
4044. predicted: HARD3, actual: HARD3
4045. predicted: HARD1, actual: HARD3
4046. predicted: HARD1, actual: HARD3
4047. predicted: HARD1, actual: HARD3
4048. predicted: HARD1, actual: HARD3
4049. predicted: HARD1, actual: HARD3
4050. predicted: HARD1, actual: HARD3
4051. predicted: HARD1, actual: HARD3
4052. predicted: HARD1, actual: HARD3
4053. predicted: HARD1, actual: HARD3
4054. predicted: HARD1, actual: HARD3
4055. predicted: HARD1, actual: HARD3
4056. predicted: HARD1, actual: HARD3
4057. predicted: HARD1, actual: HARD3
4058. predicted: HARD3, actual: HARD3
4059. predicted: HARD1, actual: HARD3
4060. predicted: HARD1, actual: HARD3
4061. predicted: HARD3, actual: HARD3
4062. predicted: HARD1, actual: HARD3
4063. predicted: HARD3, actual: HARD3
4064. predicted: HARD1, actual: HARD3
4065. predicted: HARD1, actual: HARD3
4066. predicted: HARD1, actual: HARD3
4067. predicted: HARD3, actual: HARD3
4068. predicted: HARD1, actual: HARD3
4069. predicted: HARD1, actual: HARD3
4070. predicted: HARD1, actual: HARD3
4071. predicted: HARD3, actual: HARD3
4072. predicted: HARD1, actual: HARD3
4073. predicted: HARD3, actual: HARD3
4074. predicted: HARD1, actual: HARD3
4075. predicted: HARD1, actual: HARD3
4076. predicted: HARD1, actual: HARD3
4077. predicted: HARD1, actual: HARD3
4078. predicted: HARD1, actual: HARD3
4079. predicted: HARD1, actual: HARD3
4080. predicted: HARD1, actual: HARD3
4081. predicted: HARD3, actual: HARD3
4082. predicted: HARD1, actual: HARD3
4083. predicted: HARD1, actual: HARD3
4084. predicted: HARD1, actual: HARD3
4085. predicted: HARD1, actual: HARD3
4086. predicted: HARD1, actual: HARD3
4087. predicted: HARD3, actual: HARD3
4088. predicted: HARD1, actual: HARD3
4089. predicted: HARD1, actual: HARD3
4090. predicted: HARD1, actual: HARD3
4091. predicted: HARD3, actual: HARD3
4092. predicted: HARD1, actual: HARD3
4093. predicted: HARD3, actual: HARD3
4094. predicted: HARD1, actual: HARD3
4095. predicted: HARD1, actual: HARD3
4096. predicted: HARD3, actual: HARD3
4097. predicted: HARD1, actual: HARD3
4098. predicted: HARD1, actual: HARD3
4099. predicted: HARD1, actual: HARD3
4100. predicted: HARD1, actual: HARD3
0.8317483540599854
4101. predicted: HARD1, actual: HARD3
4102. predicted: HARD1, actual: HARD3
4103. predicted: HARD1, actual: HARD3
4104. predicted: HARD1, actual: HARD3
4105. predicted: HARD1, actual: HARD3
4106. predicted: HARD1, actual: HARD3
4107. predicted: HARD3, actual: HARD3
4108. predicted: HARD1, actual: HARD3
4109. predicted: HARD1, actual: HARD3
4110. predicted: HARD1, actual: HARD3
4111. predicted: HARD1, actual: HARD3
4112. predicted: HARD1, actual: HARD3
4113. predicted: HARD1, actual: HARD3
4114. predicted: HARD1, actual: HARD3
4115. predicted: HARD1, actual: HARD3
4116. predicted: HARD1, actual: HARD3
4117. predicted: HARD1, actual: HARD3
4118. predicted: HARD1, actual: HARD3
4119. predicted: HARD1, actual: HARD3
4120. predicted: HARD1, actual: HARD3
4121. predicted: HARD1, actual: HARD3
4122. predicted: HARD1, actual: HARD3
4123. predicted: HARD1, actual: HARD3
4124. predicted: HARD1, actual: HARD3
4125. predicted: HARD1, actual: HARD3
4126. predicted: HARD1, actual: HARD3
4127. predicted: HARD3, actual: HARD3
4128. predicted: HARD1, actual: HARD3
4129. predicted: HARD1, actual: HARD3
4130. predicted: HARD1, actual: HARD3
4131. predicted: HARD1, actual: HARD3
4132. predicted: HARD1, actual: HARD3
4133. predicted: HARD1, actual: HARD3
4134. predicted: HARD1, actual: HARD3
4135. predicted: HARD1, actual: HARD3
4136. predicted: HARD1, actual: HARD3
4137. predicted: HARD3, actual: HARD3
4138. predicted: HARD1, actual: HARD3
4139. predicted: HARD1, actual: HARD3
4140. predicted: HARD1, actual: HARD3
4141. predicted: HARD1, actual: HARD3
4142. predicted: HARD1, actual: HARD3
4143. predicted: HARD1, actual: HARD3
4144. predicted: HARD1, actual: HARD3
4145. predicted: HARD1, actual: HARD3
4146. predicted: HARD1, actual: HARD3
4147. predicted: HARD1, actual: HARD3
4148. predicted: HARD1, actual: HARD3
4149. predicted: HARD1, actual: HARD3
4150. predicted: HARD1, actual: HARD3
4151. predicted: HARD1, actual: HARD3
4152. predicted: HARD1, actual: HARD3
4153. predicted: HARD1, actual: HARD3
4154. predicted: HARD1, actual: HARD3
4155. predicted: HARD1, actual: HARD3
4156. predicted: HARD1, actual: HARD3
4157. predicted: HARD1, actual: HARD3
4158. predicted: HARD3, actual: HARD3
4159. predicted: HARD1, actual: HARD3
4160. predicted: HARD1, actual: HARD3
4161. predicted: HARD1, actual: HARD3
4162. predicted: HARD1, actual: HARD3
4163. predicted: HARD1, actual: HARD3
4164. predicted: HARD1, actual: HARD3
4165. predicted: HARD1, actual: HARD3
4166. predicted: HARD1, actual: HARD3
4167. predicted: HARD1, actual: HARD3
4168. predicted: HARD1, actual: HARD3
4169. predicted: HARD1, actual: HARD3
4170. predicted: HARD1, actual: HARD3
4171. predicted: HARD1, actual: HARD3
4172. predicted: HARD1, actual: HARD3
4173. predicted: HARD1, actual: HARD3
4174. predicted: HARD1, actual: HARD3
4175. predicted: HARD3, actual: HARD3
4176. predicted: HARD1, actual: HARD3
4177. predicted: HARD1, actual: HARD3
4178. predicted: HARD1, actual: HARD3
4179. predicted: HARD1, actual: HARD3
4180. predicted: HARD1, actual: HARD3
4181. predicted: HARD1, actual: HARD3
4182. predicted: HARD1, actual: HARD3
4183. predicted: HARD1, actual: HARD3
4184. predicted: HARD1, actual: HARD3
4185. predicted: HARD1, actual: HARD3
4186. predicted: HARD1, actual: HARD3
4187. predicted: HARD3, actual: HARD3
4188. predicted: HARD1, actual: HARD3
4189. predicted: HARD1, actual: HARD3
4190. predicted: HARD1, actual: HARD3
4191. predicted: HARD1, actual: HARD3
4192. predicted: HARD3, actual: HARD3
4193. predicted: HARD1, actual: HARD3
4194. predicted: HARD1, actual: HARD3
4195. predicted: HARD1, actual: HARD3
4196. predicted: HARD1, actual: HARD3
4197. predicted: HARD1, actual: HARD3
4198. predicted: HARD1, actual: HARD3
4199. predicted: HARD1, actual: HARD3
4200. predicted: HARD1, actual: HARD3
0.8136158057605332
4201. predicted: HARD3, actual: HARD3
4202. predicted: HARD1, actual: HARD3
4203. predicted: HARD1, actual: HARD3
4204. predicted: HARD1, actual: HARD3
4205. predicted: HARD1, actual: HARD3
4206. predicted: HARD1, actual: HARD3
4207. predicted: HARD1, actual: HARD3
4208. predicted: HARD1, actual: HARD3
4209. predicted: HARD1, actual: HARD3
4210. predicted: HARD1, actual: HARD3
4211. predicted: HARD1, actual: HARD3
4212. predicted: HARD1, actual: HARD3
4213. predicted: HARD1, actual: HARD3
4214. predicted: HARD3, actual: HARD3
4215. predicted: HARD1, actual: HARD3
4216. predicted: HARD1, actual: HARD3
4217. predicted: HARD1, actual: HARD3
4218. predicted: HARD1, actual: HARD3
4219. predicted: HARD1, actual: HARD3
4220. predicted: HARD1, actual: HARD3
4221. predicted: HARD1, actual: HARD3
